Date,Nume_Sectie,Latitudine,Longitudine,PM2.5,CO
9/20/2023,B-27,44.4882393,26.184185,13.15913043,
9/21/2023,B-27,44.4882393,26.184185,15.30652174,
9/22/2023,B-27,44.4882393,26.184185,15.41217391,
9/23/2023,B-27,44.4882393,26.184185,13.63565217,
9/24/2023,B-27,44.4882393,26.184185,9.000434783,
9/25/2023,B-27,44.4882393,26.184185,11.14347826,
9/26/2023,B-27,44.4882393,26.184185,11.27173913,
9/27/2023,B-27,44.4882393,26.184185,10.21217391,
9/28/2023,B-27,44.4882393,26.184185,10.4626087,
9/29/2023,B-27,44.4882393,26.184185,12.6173913,
9/30/2023,B-27,44.4882393,26.184185,15.56956522,
10/1/2023,B-27,44.4882393,26.184185,14.23608696,
10/2/2023,B-27,44.4882393,26.184185,9.720909091,
10/3/2023,B-27,44.4882393,26.184185,15.03347826,
10/4/2023,B-27,44.4882393,26.184185,19.24130435,
10/5/2023,B-27,44.4882393,26.184185,10.07565217,
10/6/2023,B-27,44.4882393,26.184185,13.6226087,
10/7/2023,B-27,44.4882393,26.184185,14.42217391,
10/8/2023,B-27,44.4882393,26.184185,10.11130435,
10/9/2023,B-27,44.4882393,26.184185,6.884782609,
10/10/2023,B-27,44.4882393,26.184185,8.243478261,
10/11/2023,B-27,44.4882393,26.184185,12.92956522,
10/12/2023,B-27,44.4882393,26.184185,20.98565217,
10/13/2023,B-27,44.4882393,26.184185,24.27043478,
10/14/2023,B-27,44.4882393,26.184185,25.83478261,
10/15/2023,B-27,44.4882393,26.184185,22.45913043,
10/16/2023,B-27,44.4882393,26.184185,7.769130435,
10/17/2023,B-27,44.4882393,26.184185,10.05869565,
10/18/2023,B-27,44.4882393,26.184185,12.88227273,
10/19/2023,B-27,44.4882393,26.184185,32.65608696,
10/20/2023,B-27,44.4882393,26.184185,33.18,
10/21/2023,B-27,44.4882393,26.184185,44.26217391,
10/22/2023,B-27,44.4882393,26.184185,36.87478261,
10/23/2023,B-27,44.4882393,26.184185,19.85043478,
10/24/2023,B-27,44.4882393,26.184185,28.96478261,
10/25/2023,B-27,44.4882393,26.184185,22.43478261,
10/26/2023,B-27,44.4882393,26.184185,12.8826087,
10/27/2023,B-27,44.4882393,26.184185,17.9973913,
10/28/2023,B-27,44.4882393,26.184185,7.16173913,
10/29/2023,B-27,44.4882393,26.184185,27.04521739,
10/30/2023,B-27,44.4882393,26.184185,30.07043478,
10/31/2023,B-27,44.4882393,26.184185,32.95695652,
11/1/2023,B-27,44.4882393,26.184185,16.59869565,
11/2/2023,B-27,44.4882393,26.184185,10.81565217,
11/3/2023,B-27,44.4882393,26.184185,14.97173913,
11/4/2023,B-27,44.4882393,26.184185,12.69304348,
11/5/2023,B-27,44.4882393,26.184185,15.42826087,
11/6/2023,B-27,44.4882393,26.184185,5.13173913,
11/7/2023,B-27,44.4882393,26.184185,21.52695652,
11/8/2023,B-27,44.4882393,26.184185,21.79956522,
11/9/2023,B-27,44.4882393,26.184185,23.59130435,
11/10/2023,B-27,44.4882393,26.184185,24.02826087,
11/11/2023,B-27,44.4882393,26.184185,16.26304348,
11/12/2023,B-27,44.4882393,26.184185,6.49,
11/13/2023,B-27,44.4882393,26.184185,27.94782609,
11/14/2023,B-27,44.4882393,26.184185,18.98826087,
11/15/2023,B-27,44.4882393,26.184185,12.11,
11/16/2023,B-27,44.4882393,26.184185,17.55565217,
11/17/2023,B-27,44.4882393,26.184185,22.41608696,
11/18/2023,B-27,44.4882393,26.184185,18.2815,
11/19/2023,B-27,44.4882393,26.184185,44.17211364,
11/20/2023,B-27,44.4882393,26.184185,70.06272727,
11/21/2023,B-27,44.4882393,26.184185,45.72391304,
11/22/2023,B-27,44.4882393,26.184185,21.41043478,
11/23/2023,B-27,44.4882393,26.184185,21.58086957,
11/24/2023,B-27,44.4882393,26.184185,15.99086957,
11/25/2023,B-27,44.4882393,26.184185,9.524782609,
11/26/2023,B-27,44.4882393,26.184185,14.66608696,
11/27/2023,B-27,44.4882393,26.184185,9.816956522,
11/28/2023,B-27,44.4882393,26.184185,17.79217391,
11/29/2023,B-27,44.4882393,26.184185,14.99521739,
11/30/2023,B-27,44.4882393,26.184185,36.89608696,
12/1/2023,B-27,44.4882393,26.184185,47.41826087,
12/2/2023,B-27,44.4882393,26.184185,62.85304348,
12/3/2023,B-27,44.4882393,26.184185,22.97521739,
12/4/2023,B-27,44.4882393,26.184185,20.48304348,
12/5/2023,B-27,44.4882393,26.184185,28.72434783,
12/6/2023,B-27,44.4882393,26.184185,13.57217391,
12/7/2023,B-27,44.4882393,26.184185,14.55,
12/8/2023,B-27,44.4882393,26.184185,27.38434783,
12/9/2023,B-27,44.4882393,26.184185,26.67130435,
12/10/2023,B-27,44.4882393,26.184185,27.02304348,
12/11/2023,B-27,44.4882393,26.184185,32.92130435,
12/12/2023,B-27,44.4882393,26.184185,32.19391304,
12/13/2023,B-27,44.4882393,26.184185,43.6373913,
12/14/2023,B-27,44.4882393,26.184185,51.21869565,
12/15/2023,B-27,44.4882393,26.184185,13.39478261,
12/16/2023,B-27,44.4882393,26.184185,14.71652174,
12/17/2023,B-27,44.4882393,26.184185,25.74869565,
12/18/2023,B-27,44.4882393,26.184185,34.07391304,
12/19/2023,B-27,44.4882393,26.184185,73.10347826,
12/20/2023,B-27,44.4882393,26.184185,106.843913,
12/21/2023,B-27,44.4882393,26.184185,84.08478261,
12/22/2023,B-27,44.4882393,26.184185,26.5173913,
12/23/2023,B-27,44.4882393,26.184185,8.640869565,
12/24/2023,B-27,44.4882393,26.184185,19.17434783,
12/25/2023,B-27,44.4882393,26.184185,10.14,
12/26/2023,B-27,44.4882393,26.184185,16.25434783,
12/27/2023,B-27,44.4882393,26.184185,37.16130435,
12/28/2023,B-27,44.4882393,26.184185,50.2126087,
12/29/2023,B-27,44.4882393,26.184185,82.37826087,
12/30/2023,B-27,44.4882393,26.184185,49.63,
12/31/2023,B-27,44.4882393,26.184185,96.50913043,
1/1/2024,B-27,44.4882393,26.184185,102.9030435,
1/2/2024,B-27,44.4882393,26.184185,49.39826087,
1/3/2024,B-27,44.4882393,26.184185,21.90521739,
1/4/2024,B-27,44.4882393,26.184185,11.8473913,
1/5/2024,B-27,44.4882393,26.184185,33.31913043,
1/6/2024,B-27,44.4882393,26.184185,73.12,
1/7/2024,B-27,44.4882393,26.184185,26.08826087,
1/8/2024,B-27,44.4882393,26.184185,8.510869565,
1/9/2024,B-27,44.4882393,26.184185,9.04826087,
1/10/2024,B-27,44.4882393,26.184185,22.74,
1/11/2024,B-27,44.4882393,26.184185,31.5773913,
1/12/2024,B-27,44.4882393,26.184185,31.61391304,
1/13/2024,B-27,44.4882393,26.184185,22.08043478,
1/14/2024,B-27,44.4882393,26.184185,21.65826087,
1/15/2024,B-27,44.4882393,26.184185,79.78695652,
1/16/2024,B-27,44.4882393,26.184185,24.53695652,
1/17/2024,B-27,44.4882393,26.184185,41.0573913,
1/18/2024,B-27,44.4882393,26.184185,43.86391304,
1/19/2024,B-27,44.4882393,26.184185,34.95913043,
1/20/2024,B-27,44.4882393,26.184185,14.27913043,
1/21/2024,B-27,44.4882393,26.184185,26.44,
1/22/2024,B-27,44.4882393,26.184185,44.44478261,
1/23/2024,B-27,44.4882393,26.184185,33.22347826,
1/24/2024,B-27,44.4882393,26.184185,36.69,
1/25/2024,B-27,44.4882393,26.184185,46.37,
1/26/2024,B-27,44.4882393,26.184185,44.4326087,
1/27/2024,B-27,44.4882393,26.184185,66.01,
1/28/2024,B-27,44.4882393,26.184185,38.58956522,
1/29/2024,B-27,44.4882393,26.184185,25.70434783,
1/30/2024,B-27,44.4882393,26.184185,33.11608696,
1/31/2024,B-27,44.4882393,26.184185,37.84869565,
2/1/2024,B-27,44.4882393,26.184185,80.19304348,
2/2/2024,B-27,44.4882393,26.184185,57.07913043,
2/3/2024,B-27,44.4882393,26.184185,36.8173913,
2/4/2024,B-27,44.4882393,26.184185,27.11652174,
2/5/2024,B-27,44.4882393,26.184185,8.055652174,
2/6/2024,B-27,44.4882393,26.184185,13.76652174,
2/7/2024,B-27,44.4882393,26.184185,20.17,
2/8/2024,B-27,44.4882393,26.184185,18.1673913,
2/9/2024,B-27,44.4882393,26.184185,25.10565217,
2/10/2024,B-27,44.4882393,26.184185,57.90130435,
2/11/2024,B-27,44.4882393,26.184185,31.20173913,
2/12/2024,B-27,44.4882393,26.184185,13.7026087,
2/13/2024,B-27,44.4882393,26.184185,14.76130435,
2/14/2024,B-27,44.4882393,26.184185,11.84521739,
2/15/2024,B-27,44.4882393,26.184185,15.53608696,
2/16/2024,B-27,44.4882393,26.184185,15.17695652,
2/17/2024,B-27,44.4882393,26.184185,28.63043478,
2/18/2024,B-27,44.4882393,26.184185,40.13086957,
2/19/2024,B-27,44.4882393,26.184185,14.23826087,
2/20/2024,B-27,44.4882393,26.184185,25.98043478,
2/21/2024,B-27,44.4882393,26.184185,46.11652174,
2/22/2024,B-27,44.4882393,26.184185,56.33956522,
2/23/2024,B-27,44.4882393,26.184185,50.60173913,
2/24/2024,B-27,44.4882393,26.184185,62.4473913,
2/25/2024,B-27,44.4882393,26.184185,43.59695652,
2/26/2024,B-27,44.4882393,26.184185,18.70478261,
2/27/2024,B-27,44.4882393,26.184185,14.80130435,
2/28/2024,B-27,44.4882393,26.184185,17.1873913,
2/29/2024,B-27,44.4882393,26.184185,16.3373913,
3/1/2024,B-27,44.4882393,26.184185,11.92826087,
3/2/2024,B-27,44.4882393,26.184185,17.3173913,
3/3/2024,B-27,44.4882393,26.184185,26.68043478,
3/4/2024,B-27,44.4882393,26.184185,23.53695652,
3/5/2024,B-27,44.4882393,26.184185,15.7373913,
3/6/2024,B-27,44.4882393,26.184185,32.58173913,
3/7/2024,B-27,44.4882393,26.184185,22.64478261,
3/8/2024,B-27,44.4882393,26.184185,25.76869565,
3/9/2024,B-27,44.4882393,26.184185,37.9673913,
3/10/2024,B-27,44.4882393,26.184185,50.42304348,
3/11/2024,B-27,44.4882393,26.184185,22.79173913,
3/12/2024,B-27,44.4882393,26.184185,15.07434783,
3/13/2024,B-27,44.4882393,26.184185,18.946875,
3/14/2024,B-27,44.4882393,26.184185,7.573913043,
3/15/2024,B-27,44.4882393,26.184185,23.77608696,
3/16/2024,B-27,44.4882393,26.184185,35.35652174,
3/17/2024,B-27,44.4882393,26.184185,33.88478261,
3/18/2024,B-27,44.4882393,26.184185,18.79956522,
3/19/2024,B-27,44.4882393,26.184185,23.81826087,
3/20/2024,B-27,44.4882393,26.184185,23.51782609,
3/21/2024,B-27,44.4882393,26.184185,8.708695652,
3/22/2024,B-27,44.4882393,26.184185,18.96913043,
3/23/2024,B-27,44.4882393,26.184185,33.6,
3/24/2024,B-27,44.4882393,26.184185,32.79347826,
3/25/2024,B-27,44.4882393,26.184185,6.159130435,
3/26/2024,B-27,44.4882393,26.184185,9.913913043,
3/27/2024,B-27,44.4882393,26.184185,8.387391304,
3/28/2024,B-27,44.4882393,26.184185,12.51,
3/29/2024,B-27,44.4882393,26.184185,9.622173913,
3/30/2024,B-27,44.4882393,26.184185,17.57391304,
3/31/2024,B-27,44.4882393,26.184185,23.09863636,
4/1/2024,B-27,44.4882393,26.184185,27.64956522,
4/2/2024,B-27,44.4882393,26.184185,18.31434783,
4/3/2024,B-27,44.4882393,26.184185,5.60826087,
4/4/2024,B-27,44.4882393,26.184185,7.955652174,
4/5/2024,B-27,44.4882393,26.184185,9.84,
4/6/2024,B-27,44.4882393,26.184185,10.68434783,
4/7/2024,B-27,44.4882393,26.184185,6.900869565,
4/8/2024,B-27,44.4882393,26.184185,9.67826087,
4/9/2024,B-27,44.4882393,26.184185,10.76347826,
4/10/2024,B-27,44.4882393,26.184185,10.12608696,
4/11/2024,B-27,44.4882393,26.184185,15.57391304,
4/12/2024,B-27,44.4882393,26.184185,14.5326087,
4/13/2024,B-27,44.4882393,26.184185,14.44521739,
4/14/2024,B-27,44.4882393,26.184185,11.48478261,
4/15/2024,B-27,44.4882393,26.184185,11.01913043,
4/16/2024,B-27,44.4882393,26.184185,14.5626087,
4/17/2024,B-27,44.4882393,26.184185,9.196521739,
4/18/2024,B-27,44.4882393,26.184185,9.493043478,
4/19/2024,B-27,44.4882393,26.184185,8.65826087,
4/20/2024,B-27,44.4882393,26.184185,9.776521739,
4/21/2024,B-27,44.4882393,26.184185,10.76826087,
4/22/2024,B-27,44.4882393,26.184185,8.926521739,
4/23/2024,B-27,44.4882393,26.184185,8.220869565,
4/24/2024,B-27,44.4882393,26.184185,11.60913043,
4/25/2024,B-27,44.4882393,26.184185,11.61826087,
4/26/2024,B-27,44.4882393,26.184185,9.230869565,
4/27/2024,B-27,44.4882393,26.184185,7.275652174,
4/28/2024,B-27,44.4882393,26.184185,10.7673913,
4/29/2024,B-27,44.4882393,26.184185,8.18,
4/30/2024,B-27,44.4882393,26.184185,7.590434783,
5/1/2024,B-27,44.4882393,26.184185,4.723913043,
5/2/2024,B-27,44.4882393,26.184185,6.007391304,
5/3/2024,B-27,44.4882393,26.184185,8.906086957,
5/4/2024,B-27,44.4882393,26.184185,12.38652174,
5/5/2024,B-27,44.4882393,26.184185,12.00086957,
5/6/2024,B-27,44.4882393,26.184185,12.08217391,
5/7/2024,B-27,44.4882393,26.184185,11.62826087,
5/8/2024,B-27,44.4882393,26.184185,7.532173913,
5/9/2024,B-27,44.4882393,26.184185,7.597826087,
5/10/2024,B-27,44.4882393,26.184185,7.254782609,
5/11/2024,B-27,44.4882393,26.184185,10.43478261,
5/12/2024,B-27,44.4882393,26.184185,5.863478261,
5/13/2024,B-27,44.4882393,26.184185,5.664782609,
5/14/2024,B-27,44.4882393,26.184185,6.887391304,
5/15/2024,B-27,44.4882393,26.184185,6.569130435,
5/16/2024,B-27,44.4882393,26.184185,7.272727273,
6/22/2023,B-28,,,14.20727273,
6/23/2023,B-28,,,19.5585,
6/24/2023,B-28,,,18.44608696,
6/25/2023,B-28,,,12.3726087,
6/26/2023,B-28,,,10.45086957,
6/27/2023,B-28,,,12.08304348,
6/28/2023,B-28,,,15.17521739,
6/29/2023,B-28,,,12.94826087,
6/30/2023,B-28,,,11.95652174,
7/1/2023,B-28,,,15.7973913,
7/2/2023,B-28,,,13.07086957,
7/3/2023,B-28,,,16.77,
7/4/2023,B-28,,,16.82,
7/5/2023,B-28,,,10.21695652,
7/6/2023,B-28,,,12.5326087,
7/7/2023,B-28,,,13.2373913,
7/8/2023,B-28,,,10.31782609,
7/9/2023,B-28,,,12.29565217,
7/10/2023,B-28,,,12.04304348,
7/11/2023,B-28,,,16.2326087,
7/12/2023,B-28,,,14.52,
7/13/2023,B-28,,,23.83190476,
7/14/2023,B-28,,,14.83772727,
7/15/2023,B-28,,,11.4673913,
7/16/2023,B-28,,,12.10956522,
7/17/2023,B-28,,,15.70304348,
7/18/2023,B-28,,,18.51130435,
7/19/2023,B-28,,,12.85521739,
7/20/2023,B-28,,,20.21782609,
7/21/2023,B-28,,,16.45565217,
7/22/2023,B-28,,,8.967826087,
7/23/2023,B-28,,,16.22173913,
7/24/2023,B-28,,,12.60608696,
7/25/2023,B-28,,,20.51826087,
7/26/2023,B-28,,,21.71913043,
7/27/2023,B-28,,,8.90826087,
7/28/2023,B-28,,,10.21956522,
7/29/2023,B-28,,,19.8973913,
7/30/2023,B-28,,,15.20391304,
7/31/2023,B-28,,,10.85173913,
8/1/2023,B-28,,,9.81173913,
8/2/2023,B-28,,,14.64695652,
8/3/2023,B-28,,,14.85086957,
8/4/2023,B-28,,,17.4773913,
8/5/2023,B-28,,,12.03608696,
8/6/2023,B-28,,,14.87869565,
8/7/2023,B-28,,,5.40826087,
8/8/2023,B-28,,,7.054347826,
8/9/2023,B-28,,,7.226521739,
8/10/2023,B-28,,,8.583478261,
8/11/2023,B-28,,,8.827826087,
8/12/2023,B-28,,,10.49565217,
8/13/2023,B-28,,,10.18434783,
8/14/2023,B-28,,,9.877826087,
8/15/2023,B-28,,,13.71043478,
8/16/2023,B-28,,,12.62782609,
8/17/2023,B-28,,,12.91434783,
8/18/2023,B-28,,,15.42130435,
8/19/2023,B-28,,,13.19782609,
8/20/2023,B-28,,,13.90173913,
8/21/2023,B-28,,,13.66347826,
8/22/2023,B-28,,,17.66565217,
8/23/2023,B-28,,,15.43,
8/24/2023,B-28,,,12.73304348,
8/25/2023,B-28,,,14.67652174,
8/26/2023,B-28,,,15.48130435,
8/27/2023,B-28,,,10.35565217,
8/28/2023,B-28,,,10.76956522,
8/29/2023,B-28,,,14.19869565,
8/30/2023,B-28,,,13.45826087,
8/31/2023,B-28,,,10.43478261,
9/1/2023,B-28,,,14.62608696,
9/2/2023,B-28,,,9.166086957,
9/3/2023,B-28,,,10.3826087,
9/4/2023,B-28,,,6.386956522,
9/5/2023,B-28,,,8.743043478,
9/6/2023,B-28,,,6.845652174,
9/7/2023,B-28,,,9.310869565,
9/8/2023,B-28,,,7.507391304,
9/9/2023,B-28,,,8.790869565,
9/10/2023,B-28,,,8.63,
9/11/2023,B-28,,,8.160434783,
9/12/2023,B-28,,,12.68478261,
9/13/2023,B-28,,,12.13826087,
9/14/2023,B-28,,,15.32869565,
9/15/2023,B-28,,,17.86782609,
9/16/2023,B-28,,,11.37130435,
9/17/2023,B-28,,,12.27304348,
9/18/2023,B-28,,,11.11869565,
9/19/2023,B-28,,,11.29347826,
9/20/2023,B-28,,,15.18347826,
9/21/2023,B-28,,,17.54913043,
9/22/2023,B-28,,,16.94478261,
9/23/2023,B-28,,,16.52782609,
9/24/2023,B-28,,,10.83,
9/25/2023,B-28,,,11.50521739,
9/26/2023,B-28,,,11.57782609,
9/27/2023,B-28,,,10.1473913,
9/28/2023,B-28,,,12.72,
9/29/2023,B-28,,,13.25,
9/30/2023,B-28,,,17.49,
10/1/2023,B-28,,,15.42608696,
10/2/2023,B-28,,,9.497391304,
10/3/2023,B-28,,,14.06434783,
10/4/2023,B-28,,,19.76695652,
10/5/2023,B-28,,,9.505217391,
10/6/2023,B-28,,,13.29956522,
10/7/2023,B-28,,,13.56565217,
10/8/2023,B-28,,,10.38217391,
10/9/2023,B-28,,,6.074782609,
10/10/2023,B-28,,,7.942173913,
10/11/2023,B-28,,,13.07478261,
10/12/2023,B-28,,,16.75956522,
10/13/2023,B-28,,,21.4226087,
10/14/2023,B-28,,,20.37521739,
10/15/2023,B-28,,,20.23130435,
10/16/2023,B-28,,,6.796086957,
10/17/2023,B-28,,,8.046086957,
10/18/2023,B-28,,,12.54652174,
10/19/2023,B-28,,,27.28826087,
10/20/2023,B-28,,,32.61478261,
10/21/2023,B-28,,,38.35565217,
10/22/2023,B-28,,,20.9673913,
10/23/2023,B-28,,,21.73956522,
10/24/2023,B-28,,,22.2873913,
10/25/2023,B-28,,,21.45478261,
10/26/2023,B-28,,,12.14043478,
10/27/2023,B-28,,,14.61565217,
10/28/2023,B-28,,,6.335217391,
10/29/2023,B-28,,,12.22391304,
10/30/2023,B-28,,,23.32391304,
10/31/2023,B-28,,,23.46347826,
11/1/2023,B-28,,,15.81217391,
11/2/2023,B-28,,,10.6126087,
11/3/2023,B-28,,,13.61347826,
11/4/2023,B-28,,,13.18478261,
11/5/2023,B-28,,,9.324347826,
11/6/2023,B-28,,,5.242608696,
11/7/2023,B-28,,,23.96173913,
11/8/2023,B-28,,,27.82695652,
11/9/2023,B-28,,,18.18478261,
11/10/2023,B-28,,,18.05391304,
11/11/2023,B-28,,,15.31652174,
11/12/2023,B-28,,,6.747826087,
11/13/2023,B-28,,,23.73695652,
11/14/2023,B-28,,,21.94565217,
11/15/2023,B-28,,,12.35608696,
11/16/2023,B-28,,,11.85217391,
11/17/2023,B-28,,,18.69391304,
11/18/2023,B-28,,,17.73,
11/19/2023,B-28,,,11.43217391,
11/20/2023,B-28,,,26.89869565,
11/21/2023,B-28,,,27.94391304,
11/22/2023,B-28,,,21.48521739,
11/23/2023,B-28,,,21.62478261,
11/24/2023,B-28,,,15.29130435,
11/25/2023,B-28,,,9.259130435,
11/26/2023,B-28,,,10.35304348,
11/27/2023,B-28,,,11.06391304,
11/28/2023,B-28,,,20.61391304,
11/29/2023,B-28,,,15.45434783,
11/30/2023,B-28,,,36.4273913,
12/1/2023,B-28,,,54.78043478,
12/2/2023,B-28,,,70.08434783,
12/3/2023,B-28,,,26.5773913,
12/4/2023,B-28,,,24.68391304,
12/5/2023,B-28,,,31.60565217,
12/6/2023,B-28,,,15.39913043,
12/7/2023,B-28,,,14.10608696,
12/8/2023,B-28,,,27.70782609,
12/9/2023,B-28,,,25.05173913,
12/10/2023,B-28,,,24.79043478,
12/11/2023,B-28,,,28.25565217,
12/12/2023,B-28,,,33.34086957,
12/13/2023,B-28,,,41.39391304,
12/14/2023,B-28,,,46.08173913,
12/15/2023,B-28,,,15.69217391,
12/16/2023,B-28,,,23.7026087,
12/17/2023,B-28,,,28.44478261,
12/18/2023,B-28,,,31.82454545,
12/19/2023,B-28,,,49.98043478,
12/20/2023,B-28,,,75.38818182,
12/21/2023,B-28,,,60.59347826,
12/22/2023,B-28,,,31.06111111,
12/23/2023,B-28,,,24.15333333,
12/24/2023,B-28,,,17.24555556,
12/25/2023,B-28,,,10.33777778,
12/26/2023,B-28,,,3.43,
12/27/2023,B-28,,,33.08222222,
12/28/2023,B-28,,,62.73444444,
12/29/2023,B-28,,,61.37652174,
12/30/2023,B-28,,,43.08391304,
12/31/2023,B-28,,,80.9726087,
1/1/2024,B-28,,,90.51956522,
1/2/2024,B-28,,,36.06,
1/3/2024,B-28,,,17.24347826,
1/4/2024,B-28,,,12.62565217,
1/5/2024,B-28,,,29.67304348,
1/6/2024,B-28,,,65.45608696,
1/7/2024,B-28,,,26.8126087,
1/8/2024,B-28,,,9.857826087,
1/9/2024,B-28,,,9.032173913,
1/10/2024,B-28,,,24.19956522,
1/11/2024,B-28,,,31.33782609,
1/12/2024,B-28,,,28.69695652,
1/13/2024,B-28,,,24.44695652,
1/14/2024,B-28,,,23.01,
1/15/2024,B-28,,,41.19782609,
1/16/2024,B-28,,,30.90391304,
1/17/2024,B-28,,,35.64478261,
1/18/2024,B-28,,,54.58043478,
1/19/2024,B-28,,,41.7026087,
1/20/2024,B-28,,,19.59173913,
1/21/2024,B-28,,,29.08304348,
1/22/2024,B-28,,,31.24347826,
1/23/2024,B-28,,,29.73173913,
1/24/2024,B-28,,,31.73695652,
1/25/2024,B-28,,,43.33695652,
1/26/2024,B-28,,,32.53434783,
1/27/2024,B-28,,,63.62086957,
1/28/2024,B-28,,,39.10782609,
1/29/2024,B-28,,,18.88130435,
1/30/2024,B-28,,,27.2026087,
1/31/2024,B-28,,,36.89434783,
2/1/2024,B-28,,,58.92869565,
2/2/2024,B-28,,,53.3773913,
2/3/2024,B-28,,,36.71347826,
2/4/2024,B-28,,,26.18347826,
2/5/2024,B-28,,,9.133478261,
2/6/2024,B-28,,,14.78434783,
2/7/2024,B-28,,,21.89130435,
2/8/2024,B-28,,,18.14782609,
2/9/2024,B-28,,,22.97391304,
2/10/2024,B-28,,,44.63956522,
2/11/2024,B-28,,,19.63826087,
2/12/2024,B-28,,,11.13652174,
2/13/2024,B-28,,,14.54043478,
2/14/2024,B-28,,,11.58173913,
2/15/2024,B-28,,,21.9273913,
2/16/2024,B-28,,,17.57782609,
2/17/2024,B-28,,,22.08347826,
2/18/2024,B-28,,,41.4773913,
2/19/2024,B-28,,,14.60869565,
2/20/2024,B-28,,,26.20652174,
2/21/2024,B-28,,,38.06217391,
2/22/2024,B-28,,,33.41608696,
2/23/2024,B-28,,,43.63130435,
2/24/2024,B-28,,,40.97086957,
2/25/2024,B-28,,,46.59695652,
2/26/2024,B-28,,,19.68869565,
2/27/2024,B-28,,,12.84913043,
2/28/2024,B-28,,,14.62173913,
2/29/2024,B-28,,,13.89608696,
3/1/2024,B-28,,,11.40130435,
3/2/2024,B-28,,,17.23956522,
3/3/2024,B-28,,,26.89913043,
3/4/2024,B-28,,,20.1526087,
3/5/2024,B-28,,,14.43434783,
3/6/2024,B-28,,,26.17478261,
3/7/2024,B-28,,,23.11608696,
3/8/2024,B-28,,,28.49478261,
3/9/2024,B-28,,,41.3573913,
3/10/2024,B-28,,,42.10608696,
3/11/2024,B-28,,,18.82130435,
3/12/2024,B-28,,,16.12956522,
3/13/2024,B-28,,,18.5826087,
3/14/2024,B-28,,,9.233913043,
3/15/2024,B-28,,,25.28086957,
3/16/2024,B-28,,,25.32304348,
3/17/2024,B-28,,,41.91217391,
3/18/2024,B-28,,,21.35347826,
3/19/2024,B-28,,,24.31391304,
3/20/2024,B-28,,,22.72521739,
3/21/2024,B-28,,,8.559565217,
3/22/2024,B-28,,,20.13434783,
3/23/2024,B-28,,,32.05956522,
3/24/2024,B-28,,,22.53,
3/25/2024,B-28,,,7.705217391,
3/26/2024,B-28,,,12.77826087,
3/27/2024,B-28,,,8.225652174,
3/28/2024,B-28,,,11.35913043,
3/29/2024,B-28,,,10.17434783,
3/30/2024,B-28,,,17.74130435,
3/31/2024,B-28,,,14.72681818,
4/1/2024,B-28,,,22.79173913,
4/2/2024,B-28,,,14.53304348,
4/3/2024,B-28,,,5.762173913,
4/4/2024,B-28,,,8.982173913,
4/5/2024,B-28,,,11.38217391,
4/6/2024,B-28,,,9.814782609,
4/7/2024,B-28,,,8.065652174,
4/8/2024,B-28,,,8.945652174,
4/9/2024,B-28,,,9.404347826,
4/10/2024,B-28,,,9.817391304,
4/11/2024,B-28,,,16.07913043,
4/12/2024,B-28,,,19.90086957,
4/13/2024,B-28,,,12.95826087,
4/14/2024,B-28,,,15.39869565,
4/15/2024,B-28,,,11.91478261,
4/16/2024,B-28,,,11.90304348,
4/17/2024,B-28,,,8.377826087,
4/18/2024,B-28,,,10.23347826,
4/19/2024,B-28,,,9.534347826,
4/20/2024,B-28,,,10.86478261,
4/21/2024,B-28,,,12.55695652,
4/22/2024,B-28,,,8.77826087,
4/23/2024,B-28,,,8.19173913,
4/24/2024,B-28,,,10.42869565,
4/25/2024,B-28,,,9.81826087,
4/26/2024,B-28,,,9.769565217,
4/27/2024,B-28,,,8.045217391,
4/28/2024,B-28,,,11.76434783,
4/29/2024,B-28,,,9.276666667,
4/30/2024,B-28,,,7.96,
5/1/2024,B-28,,,5.71826087,
5/2/2024,B-28,,,6.988695652,
5/3/2024,B-28,,,8.575217391,
5/4/2024,B-28,,,9.494782609,
5/5/2024,B-28,,,12.83391304,
5/6/2024,B-28,,,9.996956522,
5/7/2024,B-28,,,10.90304348,
5/8/2024,B-28,,,7.62,
5/9/2024,B-28,,,8.943478261,
5/10/2024,B-28,,,7.62,
5/11/2024,B-28,,,10.98,
5/12/2024,B-28,,,5.895217391,
5/13/2024,B-28,,,5.193478261,
5/14/2024,B-28,,,7.11173913,
5/15/2024,B-28,,,7.239565217,
5/16/2024,B-28,,,7.399545455,
6/22/2023,B-29,44.5502739,26.0705414,15.07304348,
6/23/2023,B-29,44.5502739,26.0705414,20.16428571,
6/24/2023,B-29,44.5502739,26.0705414,17.36515873,
6/25/2023,B-29,44.5502739,26.0705414,14.56603175,
6/26/2023,B-29,44.5502739,26.0705414,11.76690476,
6/27/2023,B-29,44.5502739,26.0705414,8.967777778,
6/28/2023,B-29,44.5502739,26.0705414,9.216521739,
6/29/2023,B-29,44.5502739,26.0705414,8.993913043,
6/30/2023,B-29,44.5502739,26.0705414,7.917647059,
7/1/2023,B-29,44.5502739,26.0705414,12.106,
7/2/2023,B-29,44.5502739,26.0705414,13.29652174,
7/3/2023,B-29,44.5502739,26.0705414,13.21347826,
7/4/2023,B-29,44.5502739,26.0705414,14.42652174,
7/5/2023,B-29,44.5502739,26.0705414,11.70391304,
7/6/2023,B-29,44.5502739,26.0705414,14.06857143,
7/7/2023,B-29,44.5502739,26.0705414,11.162,
